"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Hydro Pumped Storage","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Hydro Run-of-river and poundage","762.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Hydro Water Reservoir","1167.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Marine","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Nuclear","7092.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Other","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Other renewable","68.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Solar","9761.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Waste","241.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 13:00:00 - 01/01/2024 14:00:00","BZN|ES","Wind Onshore","6420.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Biomass","209.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Fossil Gas","3103.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Fossil Hard coal","260.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Fossil Oil","20.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Hydro Pumped Storage","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Hydro Run-of-river and poundage","789.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Hydro Water Reservoir","1408.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Marine","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Nuclear","7092.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Other","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Other renewable","68.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Solar","10342.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Waste","241.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 14:00:00 - 01/01/2024 15:00:00","BZN|ES","Wind Onshore","6753.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Biomass","210.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Fossil Gas","3137.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Fossil Hard coal","257.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Fossil Oil","20.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Hydro Pumped Storage","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Hydro Run-of-river and poundage","795.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Hydro Water Reservoir","1433.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Marine","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Nuclear","7092.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Other","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Other renewable","69.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Solar","10887.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Waste","242.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 15:00:00 - 01/01/2024 16:00:00","BZN|ES","Wind Onshore","7173.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Biomass","208.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Fossil Gas","3041.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Fossil Oil","20.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Hydro Pumped Storage","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Hydro Run-of-river and poundage","786.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Hydro Water Reservoir","1352.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Marine","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Nuclear","7092.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Other","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Other renewable","72.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Solar","8508.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Waste","244.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 16:00:00 - 01/01/2024 17:00:00","BZN|ES","Wind Onshore","7358.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Biomass","214.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Fossil Gas","3954.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Fossil Oil","20.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Hydro Pumped Storage","534.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Hydro Run-of-river and poundage","850.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Hydro Water Reservoir","1729.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Marine","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Nuclear","7092.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Other","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Other renewable","73.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Solar","3519.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Waste","243.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 17:00:00 - 01/01/2024 18:00:00","BZN|ES","Wind Onshore","7295.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Biomass","227.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Fossil Gas","3657.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Fossil Oil","34.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Hydro Pumped Storage","1706.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Hydro Run-of-river and poundage","894.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Hydro Water Reservoir","2214.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Marine","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Nuclear","7091.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Other","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Other renewable","76.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Solar","418.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Waste","246.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 18:00:00 - 01/01/2024 19:00:00","BZN|ES","Wind Onshore","8060.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Biomass","237.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Fossil Gas","3163.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Fossil Oil","44.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Hydro Pumped Storage","2283.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Hydro Run-of-river and poundage","975.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Hydro Water Reservoir","2597.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Marine","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Nuclear","7090.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Other","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Other renewable","76.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Solar","120.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Waste","244.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 19:00:00 - 01/01/2024 20:00:00","BZN|ES","Wind Onshore","8892.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Biomass","232.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Fossil Gas","2999.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Fossil Oil","44.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Hydro Pumped Storage","2381.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Hydro Run-of-river and poundage","1003.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Hydro Water Reservoir","2979.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Marine","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Nuclear","7088.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Other","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Other renewable","74.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Solar","87.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Waste","245.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|ES","Wind Onshore","9200.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Biomass","234.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Fossil Gas","3217.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Fossil Oil","44.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Hydro Pumped Storage","2651.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Hydro Run-of-river and poundage","1012.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Hydro Water Reservoir","3095.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Marine","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Nuclear","7088.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Other","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Other renewable","74.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Solar","68.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Waste","245.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|ES","Wind Onshore","8865.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Biomass","230.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Fossil Gas","2961.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Fossil Oil","44.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Hydro Pumped Storage","2241.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Hydro Run-of-river and poundage","974.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Hydro Water Reservoir","2742.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Marine","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Nuclear","7088.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Other","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Other renewable","75.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Solar","60.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Waste","244.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|ES","Wind Onshore","8703.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Biomass","217.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Fossil Gas","3121.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Fossil Hard coal","252.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Fossil Oil","44.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Fossil Peat","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Geothermal","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Hydro Pumped Storage","1771.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Hydro Run-of-river and poundage","910.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Hydro Water Reservoir","1809.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Marine","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Nuclear","7090.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Other","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Other renewable","71.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Solar","59.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Energy storage","n/e"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Waste","245.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Wind Offshore","0.00"
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|ES","Wind Onshore","9057.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Biomass","217.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Fossil Gas","3354.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Fossil Hard coal","252.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Fossil Oil","29.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Fossil Oil shale","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Fossil Peat","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Geothermal","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Hydro Pumped Storage","391.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Hydro Run-of-river and poundage","813.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Hydro Water Reservoir","1372.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Marine","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Nuclear","7092.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Other","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Other renewable","71.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Solar","60.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Energy storage","n/e"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Waste","241.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Wind Offshore","0.00"
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|ES","Wind Onshore","9598.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Biomass","219.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Fossil Gas","3505.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Fossil Hard coal","252.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Fossil Oil","20.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Fossil Oil shale","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Fossil Peat","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Geothermal","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Hydro Pumped Storage","83.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Hydro Run-of-river and poundage","792.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Hydro Water Reservoir","1329.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Marine","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Nuclear","7090.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Other","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Other renewable","68.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Solar","59.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Energy storage","n/e"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Waste","242.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Wind Offshore","0.00"
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|ES","Wind Onshore","9772.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Biomass","228.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Fossil Gas","3781.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Fossil Hard coal","252.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Fossil Oil","21.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Fossil Oil shale","0.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Fossil Peat","0.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Geothermal","0.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Hydro Pumped Storage","52.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Hydro Run-of-river and poundage","800.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Hydro Water Reservoir","1233.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Marine","0.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Nuclear","7088.00"
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|ES","Other","0.00"
